gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
ARHGDIB	20	6	1.74813	1.58129	1.30476	1.56136	1.35845	1.73884	1.36567	1.44255	1.38113	1
SIAE	6	5	1.28466	1.31202	1.03805	1.22355	1.15675	1.18469	0.967867	1.16805	1.17837	1
STRN	7	7	1.41695	0.855655	0.853667	1.22007	0.966162	1.2569	1.09361	1.2268	1.33747	1
SCO2	1	1	1.31012	1.33299	0.799349	0.890757	1.44402	1.26814	1.01939	1.46006	1.09591	1
RRP9	8	4	1.00718	1.28326	0.847035	1.01853	0.920835	0.95895	0.627314	0.80539	0.731975	1
NARS	7	2	1.11843	1.15342	0.845494	1.13715	0.971319	1.12633	0.840745	0.968658	0.994021	1
B2M	3	2	1.43056	1.33352	0.979887	1.19854	1.23515	1.28477	1.05497	1.23299	1.15683	1
TIMM10	8	5	1.41672	1.36948	1.19767	1.24545	1.33204	1.20648	0.951995	1.3451	1.14554	1
FAM129B	5	5	1.75762	1.61738	1.2901	1.4557	1.10383	1.5061	1.23031	1.23717	1.30861	1
RAB27A	3	2	1.39504	1.37249	1.22079	1.17424	1.11544	1.17008	1.06379	1.32622	1.18105	1
RAB13	4	3	1.17015	1.19489	0.962608	1.12853	1.03079	1.32069	0.957443	1.22538	1.14268	1
RAB9A	2	2	1.40315	1.36355	1.29457	1.31068	1.25592	1.40855	1.06923	1.31541	1.41795	1
RAP2C	3	2	1.04127	1.04711	0.83193	0.9776	1.09699	1.03001	0.855466	0.940869	1.05576	1
SH3BP1	1	1	2.23125	1.55398	1.56828	1.7112	1.28218	1.99746	1.61544	1.68768	1.65756	1
PTGR2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALYREF	8	3	1.05015	1.43391	0.701876	0.903841	0.966131	1.00205	0.749753	0.922582	0.866623	1
PAICS	51	8	0.990857	1.023	0.763078	1.11388	0.925638	1.13072	0.783035	0.898986	0.958249	1
CTBS	10	6	1.13937	1.06973	0.862839	1.07193	1.05509	1.25697	0.90107	1.00134	1.13411	1
SURF6	5	5	0.539701	1.09799	0.213452	0.452604	0.591245	0.660999	0.372176	0.562756	0.40711	1
PPM1B	3	2	1.81345	1.50365	1.11371	1.31886	1.18537	1.52134	1.17118	1.20464	1.20078	1
YWHAQ	11	5	1.50707	1.62476	1.11814	1.46644	1.13444	1.42119	1.22433	1.18241	1.36935	1
TRMT1	50	20	1.17061	1.21397	1.00502	1.15449	0.962148	1.13574	0.901518	1.06672	1.07879	1
SLAIN2	6	6	1.25766	1.37164	1.13788	1.1967	1.07033	1.25926	0.954788	1.32683	1.19661	1
TFRC	13	10	0.89607	0.901927	0.714254	0.968103	0.844889	1.11768	0.807738	0.828886	0.917747	1
RTF1	3	3	1.57004	0.91962	1.05443	1.24512	1.02595	1.43748	1.12933	1.13797	1.39894	1
RGP1	1	1	1.19045	1.16665	1.40345	1.66216	0.942992	1.50333	1.01775	1.26508	0.91091	1
UBR7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LARP1B	1	1	2.88484	2.35996	2.79114	2.2038	1.17718	2.92113	0.634995	0.897784	2.63344	1
NADK	5	4	1.33984	1.28325	1.16155	1.27431	1.24163	1.28225	1.07145	1.31289	1.24289	1
P2RX4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINI1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C9orf64	1	1	1.1662	1.11249	1.07292	0.9959	0.944822	1.17642	1.0708	1.216	1.0967	1
SDCBP	1	1	1.15176	1.0778	0.801396	0.833777	0.912992	1.11804	0.87114	0.905521	0.95493	1
PSMD6	31	15	0.77916	1.0766	0.465183	0.708301	0.789524	0.919208	0.644234	0.846759	0.726765	1
ZBTB7B	1	1	1.54212	1.31315	1.19737	1.1792	1.30914	1.50626	1.12014	1.35543	1.11784	1
AVL9	7	5	1.13781	1.11538	1.01948	1.19008	1.00245	1.24017	0.967939	1.03137	1.37794	1
HBS1L	9	8	1.44161	1.48561	1.21406	1.36259	1.043	1.4431	1.16557	1.29249	1.25001	1
NHLRC2	1	1	1.19225	1.25459	1.08742	1.54617	0.725406	1.54411	1.44604	1.00183	1.29479	1
PTPRN2	2	2	1.90895	1.65401	1.96433	1.65946	1.77782	1.51252	1.70323	2.35414	1.74905	1
RAB8B	2	1	1.54731	1.66523	1.36273	1.56417	1.30625	1.41333	1.06117	1.52966	1.21264	1
BAD	4	3	1.16174	1.29333	1.04039	1.12735	1.12421	1.18305	0.887379	1.1466	1.14249	1
SSX10|SSX4|SSX5|SSX2|SSX9|SSX6|SSX3	1	1	1.08311	1.13785	0.825004	1.05413	1.02602	1.35546	1.07205	1.15577	1.25959	1
UBE2L3	42	8	1.2692	1.35281	1.15787	1.41754	1.14983	1.31237	1.00271	1.19658	1.18028	1
PJA2	3	3	1.46576	1.30101	1.17764	1.31152	1.26422	1.06157	1.08382	1.27385	1.36561	1
ATG101	3	3	1.17021	1.16749	1.40655	1.03908	1.02807	0.952671	0.833403	1.11385	1.13427	1
ELP6	11	7	1.11719	1.13965	0.757715	1.00139	1.03992	1.16705	0.857312	1.00403	0.985797	1
ZBTB8OS	2	1	1.7523	1.61859	1.56088	1.74681	1.33335	1.73292	1.43983	1.42149	1.382	1
TCOF1	39	23	1.37879	1.00486	1.04375	1.33899	1.23648	1.0099	1.25282	1.25594	1.35511	1
XRCC4	18	11	1.10334	1.15307	0.875721	1.07685	0.993174	1.11835	0.863294	1.00856	1.08981	1
IKZF1	2	2	1.06039	1.13066	0.863014	0.956987	0.962987	1.17291	0.944593	1.10662	1.15207	1
ACTG1	1	1	1.44815	1.49559	1.06908	1.16907	0.900877	0.755928	0.780262	0.846568	0.776576	1
PPID	1	1	0.843416	1.22135	0.834366	0.747911	0.845962	0.947168	0.694285	0.829508	0.692875	1
PITPNB	10	6	1.64536	1.4617	1.34051	1.50444	1.2707	1.62073	1.46473	1.47494	1.40632	1
MRPL3	1	1	1.0867	1.09675	1.48354	0.823	0.770669	0.708059	0.685415	1.05696	0.68341	1
RPS16	11	5	0.717646	1.1375	0.371771	0.548364	0.738977	0.81539	0.577812	0.737027	0.606006	1
PINX1	2	1	0.946403	1.18985	0.829711	0.958905	0.965036	1.03931	0.75202	0.901175	1.16804	1
PPP1CA	7	3	1.09068	1.39455	0.921782	1.1977	0.861396	0.994916	0.75875	0.896491	1.0545	1
EPM2AIP1	9	8	1.0255	1.25983	0.748614	1.09529	0.790076	1.03951	0.788055	0.930542	1.14761	1
EXO1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PA2G4	14	9	0.836184	1.23461	0.612953	0.677111	0.849181	0.982868	0.686143	0.834913	0.694331	1
ZNF622	6	4	0.656811	1.15471	0.452643	0.585127	0.693061	0.7312	0.515892	0.702256	0.492392	1
HDAC10	1	1	1.45269	1.32895	1.21547	1.30599	1.19364	1.1669	0.923646	1.09174	0.976686	1
PER3	2	2	1.459	1.15654	1.28574	1.50263	1.37059	1.53926	1.16044	1.20867	1.1067	1
CARNS1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FN1	2	2	1.81629	1.47246	1.29605	1.31861	1.2244	1.19726	0.969209	1.25459	1.21257	1
ANXA6	1	1	1.43927	1.86593	1.15019	1.01518	0.991745	1.19958	0.796533	1.08336	0.841663	1
SH3BGRL3	16	6	1.24009	1.29018	1.09048	1.16944	1.02565	1.09698	0.959683	1.17523	1.2107	1
CBLL1	3	3	1.25654	1.38006	1.03957	1.17984	1.1682	1.14702	0.95416	1.21083	1.19527	1
WDSUB1	5	5	1.20431	1.10015	0.878175	1.09011	1.10804	1.45127	1.0014	0.999348	1.09296	1
MRPS35	1	1	1.32996	1.16731	1.08394	1.12096	1.10779	1.12725	0.899023	1.07984	1.05178	1
PPIH	4	3	1.96987	1.94541	1.15748	1.60156	1.22812	1.73544	1.49442	1.4932	1.46075	1
KDF1	1	1	1.03446	0.86903	1.00378	1.02831	0.949033	1.15981	0.784667	1.01914	1.01227	1
TMEM263	6	5	0.888923	0.946387	0.936401	1.0711	1.0347	1.07347	0.604614	1.18072	1.08325	1
STOML2	5	3	1.32256	1.26201	1.01006	1.10683	1.09304	1.12459	0.883994	1.19046	1.03983	1
PPP1R14A	5	3	1.49552	1.64857	1.40949	1.37592	1.38645	1.30471	1.05461	1.51974	1.32681	1
CYB5R2	13	9	1.28104	1.21077	1.15556	1.16854	1.12706	1.18612	0.985533	1.22516	1.20659	1
CLIC2	1	1	1.1742	1.33775	0.903688	1.14678	1.29482	1.44291	1.02032	0.997421	1.29923	1
WDR26	6	5	1.41586	1.40041	0.939902	1.27587	1.09074	1.48018	1.22529	1.21118	1.23354	1
COMMD7	3	3	1.52801	1.51604	1.1944	1.42642	1.17444	1.32764	1.21497	1.31746	1.25997	1
APOB	5	4	0.607698	0.615436	0.480169	0.591506	0.774095	1.09014	0.959088	1.18089	1.18897	1
PPP5C	15	10	1.38239	1.3949	1.12158	1.36472	1.15922	1.41346	1.15044	1.26151	1.19809	1
NAA15	56	28	1.35496	1.14718	1.06773	1.28354	0.923007	1.32943	1.16049	1.27784	1.25394	1
LRRFIP1	15	9	1.56115	0.984164	1.28763	1.50817	1.35723	1.01216	1.39089	1.39411	1.53871	1
SUCLG1	4	3	1.57258	1.1215	1.13166	1.25323	0.835601	1.26981	1.17997	1.27956	1.3976	1
UBE3A	14	12	1.39578	0.903081	0.988718	1.27358	0.935249	1.32676	1.22757	1.23938	1.26719	1
GSTK1	3	3	2.31976	1.955	1.1851	1.34638	1.27253	1.63359	1.25871	1.31028	1.29366	1
PSMB7	24	7	1.02272	1.11335	0.6328	0.874768	0.990976	1.13819	0.772128	0.951261	0.864983	1
CNN2	7	6	1.28205	1.3377	1.01064	1.19845	1.1342	1.27772	1.00503	1.11551	1.19036	1
LTV1	2	2	0.852312	1.35128	0.532028	0.830692	0.757051	0.944224	0.62361	0.931714	0.785788	1
SDSL	17	10	1.28953	1.20857	1.10082	1.18425	1.1308	1.17855	0.994027	1.17194	1.16028	1
IFNAR1	1	1	0.696083	0.610752	0.715454	0.7288	0.860025	0.763647	0.693087	0.865044	0.986908	1
TUBB3	2	2	1.03869	1.24744	1.22265	1.17146	0.967734	0.934712	0.886098	1.40925	1.06746	1
SQSTM1	3	2	1.18106	1.15632	0.875483	1.07416	1.03744	1.30041	1.07556	1.03766	1.20297	1
MED21	1	1	1.2424	1.16511	0.898557	1.08031	1.12331	1.31689	0.967108	1.13572	1.08854	1
BCKDHA	2	2	1.26271	1.21902	0.86351	1.18266	0.991226	1.25845	0.952168	1.15151	1.20852	1
PRRC2A	28	20	1.13861	0.981299	0.779432	1.18205	1.1159	0.919407	0.940225	1.05979	1.03387	1
GSS	66	20	1.19239	1.28135	1.04567	1.20214	1.10453	1.14545	0.912175	1.14798	1.13608	1
EZR	24	10	1.48876	1.34545	1.01913	1.26849	0.974977	1.2975	1.13987	1.1136	1.22077	1
PPP6R2	12	10	1.3844	1.0015	1.15567	1.32578	1.15431	1.04101	1.15258	1.23373	1.43665	1
CDK11B	2	2	1.3454	1.47283	1.23575	1.38955	1.20517	1.34689	1.09989	1.2609	1.18131	1
SHC1	12	7	1.36383	1.32046	1.16188	1.30135	1.21141	1.27747	0.997235	1.2421	1.15247	1
RBM4|RBM4B	2	2	0.910874	1.26868	0.580598	0.93884	0.698142	0.887523	0.688136	0.7864	1.09315	1
TRMT6	17	12	1.24639	1.32471	1.07277	1.17779	1.06701	1.08964	0.974996	1.09062	1.15258	1
RPS6	14	6	0.444509	1.12432	0.128732	0.328541	0.544159	0.589922	0.376042	0.501818	0.291091	1
RPL23A	14	7	0.63107	1.24263	0.302361	0.449296	0.681549	0.728858	0.464774	0.557085	0.438666	1
FUBP1	28	10	1.20467	1.3441	0.967217	1.09475	0.917919	1.13101	0.895409	1.13825	1.07819	1
SOD2	1	1	1.37018	1.01753	1.02974	1.19089	1.06979	1.03377	0.944924	1.19155	1.10482	1
KEAP1	1	1	1.28046	1.3854	1.28742	1.1648	1.15876	1.07982	1.01698	1.25684	1.15225	1
SEPT6	9	4	1.26854	1.20357	1.10366	1.15028	1.18059	1.21889	1.05944	1.13122	1.14306	1
SERTAD2	1	1	0.999366	0.962471	0.742475	1.00446	1.11376	1.34603	0.946912	1.17027	1.20123	1
ATP5C1	4	2	1.32492	1.67867	1.21252	1.16041	1.25229	0.950194	0.887195	1.17195	1.01854	1
ATP6V1E1	22	8	1.68421	1.69973	1.24151	1.50594	1.26347	1.44471	1.1838	1.32571	1.22895	1
CDC27	4	4	0.97987	0.86522	0.627194	0.778606	0.75297	1.11168	0.861894	0.931473	0.858736	1
NASP	2	1	1.83097	1.42529	1.16364	1.46741	1.16687	1.56515	1.40419	1.45751	1.24761	1
MPI	9	7	1.47495	1.48264	1.37207	1.38133	1.25279	1.3504	1.13288	1.33148	1.16814	1
NPM1	34	12	1.05496	1.31437	0.681464	0.802183	0.988341	0.9309	0.724976	0.970501	0.798081	1
OXR1	7	5	1.5677	1.02526	1.19611	1.44466	1.18764	1.15674	1.34485	1.28717	1.5117	1
ZMIZ2	1	1	1.33894	0.951491	1.09419	1.26898	1.05097	1.26015	1.06935	1.05744	1.20222	1
VEGFA	1	1	1.17894	1.14371	0.934544	1.09403	1.05352	1.16196	0.988305	0.988297	1.22868	1
UBL7	2	2	1.23193	1.16588	0.840923	1.06324	1.06553	1.34951	0.963236	1.08548	1.05235	1
SETDB1	1	1	2.61147	1.58109	1.68966	2.0408	1.45962	1.6783	1.36403	1.70187	1.26264	1
VCL	263	70	1.56929	1.0351	1.24779	1.45712	1.20974	0.933127	1.21274	1.32228	1.34524	1
RBM33	7	6	1.0394	0.833061	0.97484	1.05791	1.02586	1.02107	1.03011	1.15799	1.26154	1
DHFR	1	1	1.5664	1.55505	1.25313	1.3131	1.08993	1.38951	1.14205	1.55439	1.34021	1
CCDC91	4	4	1.25001	1.25612	1.04523	1.15466	1.13168	1.35037	0.998771	1.23905	1.09264	1
TUBG1	6	6	1.11333	1.29838	0.879617	1.06982	1.00214	1.10818	0.90883	1.09503	1.2781	1
UBA5	12	7	1.17413	1.11407	0.870225	1.09213	0.928757	1.18541	1.00333	1.25434	1.06666	1
NAA50	19	12	1.29757	1.31872	1.02862	1.16471	1.11098	1.33751	1.03676	1.15991	1.15871	1
ATP6V1A	49	23	1.28069	1.30425	1.02203	1.12068	1.10107	1.14775	0.902432	1.06376	1.08484	1
PQBP1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IRGQ	1	1	1.99098	1.48162	0.840537	0.976215	1.10244	1.36044	0.992554	1.02611	1.12239	1
GPN3	7	5	1.23247	1.21043	0.986492	1.14171	1.13534	1.21778	0.998277	1.09037	1.26619	1
PRDX1	74	13	1.2675	1.32502	1.00896	1.25014	1.06857	1.29794	0.975826	1.10621	1.13539	1
ALDOC	30	18	1.20604	1.23515	0.999682	1.16724	1.07827	1.19747	0.917401	1.1103	1.15567	1
NSRP1	3	2	1.09826	1.15846	0.967309	0.960314	1.02223	1.25321	0.780339	1.06038	0.89751	1
MYH14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNPY3	8	6	1.63991	1.65981	1.22897	1.2751	1.38356	1.31062	1.1129	1.38826	1.27524	1
CHEK1	15	11	1.40373	1.33944	1.15405	1.32634	1.10381	1.3848	1.1539	1.26157	1.25524	1
SERPINB1	17	9	1.43529	1.45351	1.23213	1.40895	1.09284	1.3502	1.16261	1.20243	1.26545	1
SHISA5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPNA2	1	1	0.969847	1.10692	0.754452	0.657128	0.804728	0.831962	0.800131	0.882062	0.880323	1
NCBP2	7	4	1.55438	1.53965	1.18059	1.2686	1.25132	1.40339	1.17464	1.34824	1.28699	1
GALNT2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAN2C1	10	8	1.1986	0.764388	0.818388	1.08392	0.93408	1.05741	0.993929	1.06381	1.1488	1
NAPA	11	7	1.43563	1.67787	1.04995	1.19134	1.17056	1.31567	1.01523	1.17438	0.944003	1
ADPRH	1	1	1.35444	1.15786	1.04241	1.1392	1.03718	1.10593	0.904198	1.28066	1.04043	1
PCNP	27	11	1.29749	1.33953	1.04563	1.24601	1.16123	1.24972	0.993541	1.16039	1.19895	1
ECI1	25	7	1.28905	1.31053	1.03494	1.16428	1.09872	1.18176	0.918492	1.20675	1.10112	1
UPP1	1	1	1.39941	1.34541	1.15396	1.27025	1.23998	1.29194	0.945675	1.25938	1.16865	1
TTC38	8	7	3.3206	3.19642	2.7284	3.00773	2.31841	1.67827	1.17515	1.34292	1.27248	1
HYOU1	17	13	1.36275	0.951342	0.742436	0.876413	1.07524	0.834967	0.959071	0.924522	0.933254	1
DGCR14	5	4	1.78329	1.38216	1.61941	1.47398	1.52966	1.49656	1.06986	1.3056	1.09427	1
HARS	28	17	0.974135	0.994169	0.68486	0.910539	0.755689	1.01386	0.852979	1.10231	1.12563	1
YLPM1	1	1	1.21291	0.919583	0.85679	1.24848	1.12513	1.16725	1.37111	1.67277	1.82326	1
TMED10	1	1	0.742374	0.969745	0.444598	0.649756	0.780993	0.935438	0.60721	0.853047	0.574407	1
NUMB	3	3	1.09413	1.0811	0.909044	1.09705	0.956427	1.27096	0.950487	1.08662	1.13403	1
RAB14	17	12	1.49395	1.52828	1.18574	1.31462	1.14183	1.16999	1.00219	1.36355	1.13476	1
POM121C	5	5	1.11195	0.857211	0.872146	1.04539	0.963042	1.05959	0.895475	1.11425	1.30005	1
FGGY	2	2	1.26787	1.15862	1.21574	1.20965	1.20021	1.34682	1.05875	1.15089	1.07603	1
PDLIM7	2	2	1.29029	1.33229	1.00652	1.08024	1.13043	1.21593	1.01105	1.02789	1.10244	1
ACSS2	3	3	1.83396	1.37564	1.21451	1.51757	1.11841	1.79693	1.27916	1.36166	1.48963	1
ATP6V0D1	1	1	0.904503	1.36082	0.734738	0.794057	0.795164	0.767309	0.550689	0.918702	0.459781	1
IDUA	5	5	1.17424	1.19721	1.05696	1.08765	1.05444	1.19556	0.96318	1.05712	1.06623	1
ATP2B1	1	1	0.845407	1.04149	0.420422	0.601679	0.803419	0.749206	0.713489	0.886385	0.669186	1
YDJC	4	4	0.995146	1.12113	1.08303	1.26372	0.943639	1.07921	0.760878	1.03111	1.06419	1
ZNF207	17	10	1.22256	1.31743	1.13991	1.17472	1.15387	1.26764	0.981149	1.19057	1.0626	1
NDUFA2	2	1	1.30879	1.43913	1.61077	1.71327	1.34137	1.63774	1.37083	1.48181	1.47764	1
RNPEP	1	1	1.13282	1.13314	0.70862	0.811327	0.77234	0.979441	0.679519	0.813063	0.775558	1
WNK1	7	6	1.44255	0.935207	0.997328	1.26565	1.03058	1.12462	1.26376	1.29717	1.31698	1
ACAT2	39	14	1.10342	1.19326	0.916124	1.0625	0.982016	1.09494	0.825085	1.0196	1.02617	1
RNF216	1	1	1.12465	1.13774	1.04153	0.970531	1.06083	1.11673	0.877523	0.921068	1.0321	1
PDE4DIP	3	3	1.1988	1.28741	1.07832	1.23392	1.10569	1.08783	0.894812	1.20781	1.17726	1
EXOSC5	9	4	1.21247	1.13144	0.91699	1.10475	0.988986	1.28017	0.870692	1.0186	1.03265	1
EDEM3	1	1	1.25393	1.34275	0.999629	1.08795	1.02138	0.952658	0.798382	1.11924	0.885031	1
MZT1	1	1	1.00133	0.97732	0.67611	0.818551	0.827637	0.926879	0.651776	0.776128	0.924432	1
CRTC2	2	2	1.21283	1.14919	1.1602	1.15043	0.948278	1.18984	0.994353	1.17951	1.10629	1
RSL1D1	4	4	0.958476	1.39709	0.194826	0.498011	0.819697	0.923528	0.552981	0.704902	0.528775	1
SNRNP70	2	2	1.13099	1.17809	0.778955	0.901377	0.965663	1.11056	0.776077	1.00566	0.766587	1
PGP	16	8	1.30513	1.23779	1.11552	1.21012	1.13908	1.2481	1.0393	1.228	1.20575	1
CST3	2	1	1.071	1.0534	1.13864	1.05412	0.950739	0.968158	0.822809	1.02857	1.14355	1
GLA	7	6	1.08393	1.2251	0.873418	1.10131	0.935744	1.04037	0.85928	0.999215	1.15124	1
CXorf38	1	1	0.819341	0.884876	0.846806	0.746796	0.661039	0.625491	0.71623	0.622022	0.827643	1
NT5C	30	9	1.23794	1.27275	1.06149	1.16401	1.14177	1.23445	0.939772	1.10561	1.13829	1
RPL35A	9	8	0.452856	1.20813	0.104269	0.237213	0.613668	0.587744	0.33324	0.512774	0.272191	1
ERCC2	1	1	0.953614	1.06918	0.647781	0.868984	0.715111	1.16548	0.911198	1.089	1.09009	1
PASK	1	1	1.27703	0.896524	1.14302	1.38831	1.22824	0.994637	1.20296	1.24157	1.5627	1
LIMD1	5	5	1.31385	1.38555	1.15202	1.18692	1.10923	1.27025	1.07262	1.21583	1.31075	1
IL27RA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIF3C	3	1	1.06627	1.0355	0.75295	0.9611	1.03121	1.10328	0.832309	1.06226	1.07065	1
TANGO2	9	6	1.25091	1.25746	1.04828	1.3195	1.11343	1.31403	1.03108	1.10804	1.18915	1
ZMIZ1	5	4	1.64913	1.16542	1.27755	1.51321	1.27025	1.11912	1.30362	1.29527	1.4014	1
INIP	2	1	0.831311	0.999985	0.854277	0.973487	1.0109	1.16087	0.653469	0.904313	0.932275	1
GOSR1	2	2	1.06355	0.968178	0.686399	0.908566	0.946314	1.15467	0.680006	0.938065	0.97644	1
POLR2I	1	1	0.995735	0.923766	0.829102	1.21532	0.877001	0.983263	0.775784	0.810657	1.01974	1
XPO4	14	13	1.3875	0.919991	1.05672	1.30589	1.19312	0.906891	1.25833	1.25694	1.33089	1
GID4	1	1	1.41074	1.31885	0.943545	1.19224	1.09659	1.13237	0.929557	1.17799	1.07072	1
LNP	2	2	1.13764	1.25704	1.09628	1.10514	1.07413	1.01608	0.819779	1.16039	1.03821	1
CHAMP1	1	1	1.33181	0.92042	0.928363	0.903208	0.822481	0.918962	1.02912	0.981346	1.16544	1
PFKL	44	19	0.95462	1.16933	0.654956	0.87015	0.742217	0.976232	0.721233	0.847112	0.960178	1
PRTFDC1	2	2	1.19422	1.04361	0.935243	1.02949	1.0634	1.35781	0.914871	1.06232	1.03721	1
ALDH18A1	19	11	1.6419	1.37106	0.933022	1.02799	1.04565	1.12646	0.95525	1.27213	1.23665	1
CALCOCO2	2	2	1.44732	1.31471	1.16428	1.27154	1.15314	1.45991	1.09238	1.302	1.35626	1
PRKAA1	8	7	1.25469	1.27692	1.02732	1.1225	1.01795	1.20954	1.02121	1.19951	1.18727	1
NOL3	1	1	1.25605	1.08563	1.1114	1.31447	1.11561	1.03657	1.19209	1.20134	1.3516	1
ATG2A	8	6	1.38784	1.07528	1.11592	1.38322	1.14119	1.09325	1.14031	1.23641	1.31318	1
NCALD	1	1	1.10389	1.16886	1.01349	1.04504	0.952521	1.20373	0.970531	1.12754	1.13076	1
HSPE1	36	6	1.18924	1.23022	0.981798	1.36788	1.06967	1.19201	0.871359	1.11101	1.05368	1
CDC42	6	4	1.57779	1.52909	1.08723	1.28959	1.16221	1.32753	1.06646	1.29061	1.0846	1
MAPKAPK3	1	1	1.43859	1.23183	0.941334	1.02297	1.10029	1.46183	1.25782	1.39602	1.34655	1
DBN1	9	6	1.56366	1.03513	0.817689	1.22376	1.11212	1.01809	1.32011	1.26208	1.18905	1
METTL25	2	2	1.22403	1.05624	1.00757	1.04643	1.07279	1.19306	0.852074	1.14256	1.08301	1
ISPD	16	9	1.33998	1.28767	1.06927	1.16807	1.18602	1.22159	0.998759	1.27173	1.19907	1
RSRC1	5	4	1.18092	1.27873	0.752029	0.928958	0.929505	1.20638	0.838239	1.01211	0.920504	1
ATXN2	5	5	1.56942	1.11627	1.22271	1.47922	1.20729	1.24653	1.4934	1.53494	1.46035	1
PTPN11	4	4	1.85595	1.42208	1.13079	1.33567	1.15636	1.42062	1.12044	1.11183	1.20515	1
RBM38|RBM24	3	2	1.34083	1.34126	1.02388	1.26091	1.05007	1.2426	0.925122	1.05323	1.03081	1
CEP128	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPATCH8	5	3	1.36623	1.11806	1.00491	1.06075	1.15973	1.06004	1.05362	1.12925	1.12943	1
LRRC57	5	4	1.45267	1.57884	1.46831	1.32555	1.17409	1.24826	1.12172	1.33629	1.20998	1
EIF1AD	7	4	1.3049	1.29632	1.08105	1.24188	1.11821	1.17963	0.973411	1.16755	1.15	1
IPO9	26	15	1.55994	1.08022	1.1742	1.33989	1.21745	1.085	1.17753	1.2731	1.33337	1
WDR53	2	2	1.12947	1.45855	1.02521	1.1372	1.08676	1.09136	0.865949	1.16565	1.05504	1
TPT1	23	7	1.08466	1.28018	0.783326	1.24125	0.863584	1.24216	1.05279	0.998169	1.28957	1
TPM4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDCD6	4	3	1.47064	1.81135	1.44978	1.18619	1.16536	1.43221	1.18471	1.26604	1.23192	1
TBCA	39	11	1.10012	1.27838	0.891775	1.17856	0.957315	1.06921	0.80335	0.968381	1.01517	1
ATP6V1G1	8	4	1.39237	1.32322	1.15619	1.24892	1.07522	1.2194	0.970735	1.09601	1.1548	1
MSTO1	2	2	1.43808	1.23615	1.01776	1.18404	0.942811	1.2237	1.12371	1.2351	1.2626	1
RPL36A	9	5	0.733913	1.36988	0.351546	0.527506	0.805847	0.788175	0.530279	0.665584	0.558554	1
SEPT11	7	4	1.13932	1.21759	1.05256	1.0834	1.20786	1.27563	0.969866	1.21721	1.03635	1
UQCC1	8	6	1.32027	1.42146	1.16933	1.32311	1.17188	1.22281	1.0282	1.2689	1.17127	1
CFHR5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QTRT1	14	8	1.45137	1.37441	1.19215	1.31244	1.25415	1.39778	1.11932	1.27972	1.32312	1
CHCHD2P9|CHCHD2	3	2	1.18886	1.3907	1.09792	1.11934	1.17138	1.17648	0.916448	1.08218	1.1745	1
NRAS	4	3	1.31249	1.18866	1.15466	1.28896	1.17002	1.28007	1.0934	1.21557	1.14429	1
KRAS	4	3	1.00691	1.13737	0.793897	0.871622	0.968092	0.916141	0.804296	1.07692	0.881183	1
YARS	14	11	1.05157	1.21226	0.716176	0.812231	0.875589	1.06459	0.834005	1.01657	0.930469	1
USP14	11	10	1.21668	1.29821	0.620835	0.795391	0.94297	1.24627	0.837588	0.967872	0.8773	1
TBL1XR1	1	1	1.16109	1.45143	1.20561	1.25215	0.974603	1.09211	0.882467	1.33846	1.00975	1
UBXN10	1	1	1.28158	1.1057	1.26981	1.24981	1.01778	1.21313	1.13494	0.940542	1.06467	1
PSMD5	12	9	1.30605	1.31424	0.881802	1.1399	1.06617	1.22075	0.904041	1.12537	1.13022	1
SYNGR2	2	1	0.68666	1.06193	0.492649	0.625746	0.785807	0.922883	0.571552	0.747397	0.551434	1
MTA2	4	3	1.00748	1.03593	0.732303	0.85245	0.88625	1.01985	0.835525	1.08155	1.05241	1
RPP25L	4	3	1.29791	1.32178	1.13487	1.2789	1.37532	1.38763	1.11106	1.24974	1.18478	1
SMAP	20	7	1.15592	1.29384	1.03802	1.1	1.04748	1.17058	0.868794	1.0095	1.19963	1
IFRD2	1	1	0.979194	1.1388	0.51409	0.682038	0.691296	0.942949	0.565768	0.739075	0.759747	1
IKBKAP	39	26	1.32496	0.975688	0.947401	1.16635	1.17873	0.95427	1.15249	1.16109	1.27605	1
CPNE1	5	4	2.19388	2.05984	1.81533	1.99925	1.46463	1.79202	1.59977	1.57488	1.51356	1
