gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
GLS	7	6	0.0192851	0.0356611	0.0466058	0.0446426	0.0588791	0.1026	0.675425	0.96847	1.10382	1
HAUS5	3	3	0.040948	0.0594632	0.0685235	0.068244	0.0612703	0.0727438	0.340009	0.841256	0.7538	1
EXOSC4	9	3	0.105823	0.649265	1.08685	1.53278	1.52084	1.74669	1.44106	1.20772	0.765917	1
EIF4G1	32	15	0.0182406	0.0309274	0.0376724	0.0493316	0.0654305	0.100178	0.382683	0.696971	0.763166	1
ACTR10	4	3	0.113228	0.26793	0.268444	0.531283	0.507525	0.958608	1.16231	0.974663	0.832195	1
UBL4A	5	4	0.0401663	0.0699611	0.0798956	0.113879	0.155221	0.418962	0.855299	1.04408	0.826148	1
LACTB2	16	9	0.240948	0.462429	0.525484	0.760519	0.745411	0.883292	0.958681	0.978954	0.832863	1
SCRN2	9	4	0.0383701	0.0624294	0.111074	0.174577	0.217063	0.468078	0.849798	0.996877	0.800911	1
NEK1	2	2	0.0855092	0.110282	0.19169	0.168238	0.163831	0.269632	0.616931	0.702088	0.761443	1
PPM1F	19	8	0.0504172	0.093561	0.0842789	0.119644	0.252082	0.611983	0.910137	1.01437	0.825907	1
SARS	47	23	0.024805	0.0420731	0.0491325	0.186675	0.599192	0.856762	0.992506	1.0124	0.826873	1
HARS2	10	6	0.162319	1.07993	1.09649	1.57044	1.40403	1.46391	1.33209	1.00955	1.06136	1
GSKIP	2	1	0.0188438	0.0441848	0.111143	0.418233	0.732177	0.883328	1.0589	1.05908	0.835253	1
COG8	3	2	0.00751099	0.060179	0.0556542	0.122593	0.129085	0.191668	0.345726	0.669959	0.758906	1
CCDC43	5	3	0.201279	0.313145	0.354362	0.614707	0.607646	0.833339	0.935746	1.05353	0.790894	1
CDK3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MON2	20	13	0.033305	0.0373004	0.0466223	0.0671721	0.0883302	0.225068	0.896585	0.914061	0.804154	1
HEATR5A	8	8	0.0357364	0.0614334	0.0776694	0.0857345	0.101831	0.238755	0.844083	0.877718	0.749827	1
RABGEF1	6	6	0.0407989	0.0579444	0.0937996	0.165173	0.184845	0.438561	0.758044	0.955184	0.801954	1
AMZ2	2	2	0.0320535	0.0688929	0.106932	0.123169	0.118142	0.23861	0.518018	0.771247	0.713411	1
ARFGAP2	14	6	0.00638788	0.0155934	0.0194623	0.0285276	0.048458	0.205607	0.690996	0.914043	0.844497	1
SBSN	1	1	0	0.346188	0	0.242818	0.266885	0.505837	0.401955	0.398848	1.20107	1
ATP5E	4	3	1.95405	1.65057	0.764234	0.742791	0.527893	0.965234	1.46644	1.08141	1.1726	1
AP1G2	1	1	0.282605	0.0745066	0.278469	0.369547	0.341565	0.408674	0.720431	0.610584	0.97192	1
VDAC2	1	1	0.931753	2.18064	0.582034	0.520964	0.638911	1.47801	1.58907	1.12719	0.814335	1
RNF20	11	11	0.0339147	0.0539751	0.0762171	0.0814217	0.0803338	0.132505	0.398027	0.857586	0.796216	1
PCYOX1	1	1	0.450712	0.630258	0.469896	0.547763	0.525845	0.790086	0.750996	0.741416	0.709427	1
BUD31	6	2	0.0150644	0.0278698	0.0464437	0.084606	0.199398	0.535126	0.85736	0.961379	0.817525	1
NAA10	4	2	0.03994	0.0686304	0.0725167	0.157624	0.452939	0.708081	0.923589	0.990917	0.830172	1
KDM5C	11	7	0.0246799	0.0450114	0.0481026	0.05849	0.074208	0.170077	0.644071	0.894719	0.817732	1
RAB3A	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB3B	1	1	0.0181401	0.0188657	0.081089	0.321837	0.488742	0.738734	0.9099	1.04952	0.7448	1
UNC13D	36	19	0.0218604	0.0438791	0.0532316	0.0730485	0.0821707	0.114065	0.246937	0.671017	0.756171	1
FUOM	5	3	0.204678	0.278387	0.268732	0.422878	0.587962	0.880619	0.943372	1.05266	0.82078	1
RAB4A	4	1	0.0358188	0.152003	0.198973	0.623854	0.735684	0.969471	1.14611	1.08775	0.81742	1
RNF40	8	7	0.0282619	0.0409892	0.0609618	0.0546232	0.0436134	0.0768031	0.204822	0.795441	0.758181	1
CLUH	1	1	0.0080718	0.0580115	0.0361859	0.0433599	0.0666299	0.0934524	1.05021	1.12417	1.06553	1
CAND2	8	5	0.0183538	0.0264635	0.0451318	0.0677159	0.0983642	0.167497	0.713088	0.903849	0.790594	1
CDK12	3	3	0.0169801	0.0189878	0.0253569	0.128806	0.35662	0.566935	0.72814	0.816779	0.665912	1
RRN3	1	1	0	0.0074632	0.00320994	0.0229288	0.0679656	0.142288	0.205535	0.558282	0.708942	1
VPS36	18	8	0.0114128	0.0333745	0.0737807	0.0688537	0.215967	0.666838	0.941137	1.03738	0.814266	1
SUCLG2	31	14	0.0136502	0.0393286	0.0440896	0.0651648	0.330371	1.18956	1.27458	1.06946	1.1181	1
AKT1	8	6	0.0264039	0.0312439	0.034996	0.0462727	0.0737809	0.208662	0.659754	0.928174	0.828911	1
HSPBP1	13	7	0.0195953	0.0446164	0.0652771	0.113636	0.178255	0.396218	0.746899	0.90179	0.808665	1
MAT2B	4	3	0.060022	0.192816	0.457684	0.576446	0.589435	0.826969	1.01983	0.989852	0.841326	1
SPC25	6	4	0.0338168	0.0636517	0.092125	0.105832	0.128836	0.333112	0.732663	0.933811	0.833276	1
AK6|TAF9|TAF9B	1	1	0.0336589	0.0516995	0.081272	0.0962446	0.115521	0.271159	0.503732	0.587653	0.6861	1
WEE1	1	1	0.018734	0.060525	0.0800695	0.198103	0.273968	0.375982	0.508844	0.640027	0.680393	1
LMNA	55	27	0.0603065	0.0994757	0.14195	0.494453	1.13593	1.70984	1.30052	1.24829	0.896125	1
SPTA1	21	16	0.0348151	0.0425358	0.0422001	0.0522509	0.0669966	0.117708	0.426353	0.703714	0.703808	1
RBM12	33	14	0.0514005	0.0707482	0.0701764	0.0952505	0.132377	0.224687	0.697863	0.952235	0.813675	1
MAP3K2	2	2	0.0681038	0.0954924	0.109804	0.133295	0.331079	0.662028	1.08186	1.00105	0.888724	1
EIF4E2	2	2	0.00711534	0.0125406	0.0183979	0.0257735	0.0678077	0.155806	0.37056	0.67659	0.727318	1
CMIP	6	4	0.00535789	0.0144119	0.0193639	0.0237764	0.0248468	0.0383578	0.0773249	0.427768	0.717035	1
RECQL5	1	1	0.00846923	0.0576809	0.0950968	0.0704379	0.0714004	0.184852	0.382378	0.697466	0.585623	1
ACTL8	1	1	0.0785845	0.0951286	0.0883151	0.597415	0.440707	0.884701	0.866411	0.922506	0.581896	1
TLN2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIF21B	1	1	0.0952652	0	0.142496	0.102814	0.1501	0.576879	0.692971	0.747959	0.790397	1
SEC31A	1	1	0.0482707	0	0.0747153	0.0721989	0.123902	0.246613	0.616953	0.87295	0.7123	1
NOB1	6	4	0.0129754	0.0220329	0.0242213	0.0313204	0.0698215	0.179771	0.585235	0.653394	0.70394	1
TRIM21	1	1	0.0423512	0.0633115	0.0733509	0.0579988	0.0911068	0.185582	0.617954	0.747741	0.82543	1
CRY1	1	1	0.0276667	0.0652939	0.108934	0.251789	0.348656	0.528053	0.712775	0.884916	0.732332	1
SCYL1	19	12	0.0184398	0.0429405	0.0583155	0.0706423	0.102775	0.487727	0.822951	0.896041	0.796431	1
FKBP8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLIN3	36	13	0.263592	0.327484	0.335513	0.55173	0.680277	0.866683	1.03606	1.06896	0.872806	1
STRAP	13	4	0.0257037	0.0974173	0.275193	0.490694	0.494791	0.528919	0.598923	0.839549	0.766813	1
FAM122A	1	1	0.146973	0.221833	0.238654	0.295642	0.609989	0.670185	0.838885	0.58367	0.624128	1
NANP	4	2	0.0119552	0.034538	0.041637	0.0692238	0.226697	0.634074	0.949349	1.07343	0.880485	1
ASH2L	19	13	0.0185961	0.0330404	0.043912	0.0592198	0.119667	0.383798	0.890915	0.961053	0.797444	1
WDR82	7	6	0.0143629	0.0798216	0.168844	0.297244	0.472111	0.686775	0.79374	0.90061	0.784592	1
PGLS	4	4	0.043971	0.231099	0.4935	0.525856	0.532601	0.824548	0.951945	0.948441	0.833584	1
PPP2R5B	3	2	0.00891673	0.0288401	0.0418039	0.0859077	0.105189	0.214485	0.570145	0.784196	0.719803	1
PPP2R5A	18	10	0.0280319	0.0614653	0.0668981	0.093758	0.0950471	0.273023	0.871094	1.04327	0.855752	1
CSTF3	23	13	0.0363001	0.0494388	0.0640544	0.0705468	0.614419	1.34983	1.10758	1.05051	0.81402	1
NCOR2	5	4	0.0227853	0.0940141	0.0890782	0.181124	0.331307	0.441548	0.700452	0.731343	0.738642	1
PSAT1	55	18	0.0266598	0.133608	0.491735	0.850667	0.797084	0.953097	1.10381	1.0789	0.883622	1
FHOD1	13	9	0.0159012	0.0254192	0.0335783	0.0375964	0.042455	0.0542525	0.074098	0.311783	0.689539	1
SET	39	8	0.0704056	0.182212	0.552329	0.819019	0.71434	0.894066	0.983945	0.994644	0.784899	1
HELLS	1	1	0.0285257	0.0442771	0.114288	0.147312	0.184988	0.172928	0.321875	0.857779	0.822724	1
TRAPPC2|TRAPPC2P1	1	1	0	0	0.166821	0.184769	0.0996572	0.357419	0.71092	0.875387	1.73064	1
SMIM6	1	1	0.0464552	0.127597	0.180425	0.115226	0.142339	0.248836	0.242333	0.282196	0.232283	1
RCC1	22	8	0.031901	0.049957	0.0545998	0.100432	0.115566	0.193694	0.587258	0.867763	0.761891	1
MGME1	7	5	0.0444244	0.0667553	0.145263	0.531252	0.819492	1.124	1.24468	1.03143	1.00363	1
PLEKHO2	1	1	0.0864107	0.106126	0.0843284	0.15119	0.212108	0.365831	0.599814	0.883404	0.681236	1
SELENBP1	30	10	0.618489	0.779803	0.588292	0.847676	0.778035	0.81547	0.900399	0.983965	0.907534	1
MND1	6	4	0.0724864	0.0776193	0.0670325	0.10305	0.125688	0.244029	0.448585	0.864027	0.776946	1
PDDC1	2	2	0.104288	0.20718	0.319569	0.532883	0.57072	0.769105	0.881382	0.947859	0.811392	1
HSPB11	3	1	0	0.0486066	0.0547928	0.203454	0.454206	0.689698	0.939356	1.00915	0.936242	1
ALKBH6	4	3	0.104806	0.161702	0.214059	0.263842	0.280386	0.366546	0.60935	0.825536	0.798015	1
NLRP2|NLRP7	1	1	0.0267898	0.0519329	0.0262984	0.0644673	0.0670505	0.102525	0.360751	0.707473	0.662751	1
USP27X	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBR4	49	30	0.0415343	0.0630522	0.0687942	0.0815099	0.0950157	0.208594	1.03886	0.865265	0.722883	1
PPP6R2	8	7	0.041917	0.0760041	0.106348	0.40622	0.620788	0.729339	0.880667	0.908894	0.747279	1
ATP1A1	15	11	0.0622265	0.0953885	0.145244	0.253321	0.465557	0.819514	0.931886	0.811418	0.906594	1
TTI2	10	8	0.00880835	0.0270712	0.0567228	0.0707593	0.0893955	0.129113	0.50636	0.821235	0.76065	1
FBXO7	3	3	0.0219765	0.0358699	0.102141	0.164739	0.320702	0.474735	0.605496	0.63851	0.653021	1
RTCB	25	10	0.0248532	0.0592838	0.203934	0.452136	0.495583	0.619447	0.863515	0.95982	0.808925	1
MBLAC2	2	2	0.0916574	0.109849	0.195623	0.347857	0.486316	0.757209	0.991885	1.08804	0.770444	1
SH3BGR	3	2	0.150255	0.214406	0.0962706	0.127173	0.117138	0.24319	0.552933	0.896527	0.925334	1
CLASRP	1	1	0	0.0235209	0.0443751	0.131528	0.178784	0.245647	0.536492	0.62015	0.67438	1
SP1	3	2	0.0585924	0.0784137	0.153589	0.282789	0.382154	0.633487	0.875014	1.01882	0.883709	1
ACP1	13	4	0.00590505	0.0113943	0.0276797	0.0309867	0.0651435	0.180627	0.501629	0.88717	0.803688	1
CXorf38	5	3	0.025139	0.0462456	0.0579792	0.121514	0.237793	0.680213	0.985292	1.01018	0.876563	1
ASNA1	3	1	0.0337704	0.229316	0.496695	1.02793	0.908712	0.875399	0.901485	0.979152	0.701243	1
BUB1	2	1	0.0734622	0.0792045	0.145846	0.324003	0.368085	0.433425	0.832478	0.907052	0.817032	1
BUB3	18	7	0.0477397	0.0697014	0.240298	0.490722	0.55967	0.717847	0.851607	0.954328	0.806828	1
PPM1E	2	2	0.0946342	0.116689	0.123155	0.416147	0.614169	0.760592	1.11345	1.14324	0.979252	1
TBC1D17	2	2	0.125422	0.136986	0.182308	0.232088	0.415888	0.664735	0.923565	1.09765	0.921531	1
FN3KRP	21	6	0.268569	0.522291	0.491598	0.676483	0.641669	0.781379	0.903874	0.952554	0.814686	1
EIF1AX	6	4	0.0505153	0.0819591	0.100441	0.352046	0.545748	0.748451	1.16947	1.11221	0.907871	1
RNF213	10	9	0.02727	0.0638332	0.0653768	0.103355	0.124612	0.183538	0.64942	0.889516	0.727672	1
CT45A2|CT45A6|CT45A1|CT45A5|CT45A4|CT45A3	5	2	0.0197258	0.0440972	0.0658486	0.14309	0.267358	0.53096	0.861446	0.88996	0.942146	1
TDRD7	8	7	0.0106442	0.0182472	0.0181307	0.0267669	0.0405403	0.100765	0.32466	0.744141	0.734446	1
SLC2A1	2	2	0.179299	0.1684	0.17889	0.320008	0.577898	1.10494	1.22863	0.809513	0.93568	1
FLOT1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARL15	1	1	0.016347	0.0494916	0.0655585	0.176722	0.360996	0.651914	0.882792	0.840699	0.796573	1
API5	35	17	0.0273374	0.0465792	0.0460284	0.155488	0.891823	1.12313	1.09371	1.1018	0.857263	1
PURB	3	3	0.0543801	0.127674	0.156052	0.233613	0.33076	0.614883	0.736464	0.913047	0.843209	1
RANBP1	14	7	0.0739032	0.141658	0.242536	0.25681	0.254622	0.494673	0.804238	0.974693	0.80767	1
VPS45	5	4	0.0181877	0.0382846	0.0306458	0.0430685	0.0634436	0.117636	0.719717	0.95296	0.819986	1
CASP3	22	8	0.479978	0.592554	0.561117	0.661923	0.61177	0.732216	0.927854	0.9218	0.819892	1
CASP2	3	3	0.0244317	0.039157	0.0488835	0.0560457	0.0996187	0.189838	0.443214	0.658655	0.738086	1
PHF3	2	2	0.124711	0.157814	0.224063	0.361397	0.447149	0.675555	0.904735	0.86843	0.864171	1
TSC1	4	4	0.0432481	0.057565	0.0466527	0.0856953	0.106989	0.26926	0.741137	0.904413	0.789735	1
TEC	2	1	0.0353583	0.0683158	0.0607946	0.0618964	0.0796125	0.158108	0.237327	0.454133	0.751751	1
ABL2	7	5	0.0100771	0.0287902	0.044851	0.071675	0.0900858	0.13705	0.264307	0.701359	0.722512	1
DIP2B	23	15	0.0442433	0.0589884	0.0738576	0.266425	0.589426	0.708524	1.05781	0.964943	0.863907	1
RALB	1	1	0.0584693	0.244027	0.223822	0.464197	0.564061	0.756644	0.780378	0.875703	0.787273	1
HERC1	3	3	0.0739629	0.111537	0.127166	0.153505	0.202527	0.666814	1.43412	0.886055	0.746488	1
TAB1	11	7	0.0294437	0.046937	0.0584793	0.0767608	0.130436	0.216255	0.716906	0.9049	0.856409	1
DNAJC2	7	4	0.0275578	0.03156	0.0350712	0.0412094	0.0360106	0.0604092	0.170012	0.442128	0.714534	1
PLIN2	10	8	0.0443846	0.0893806	0.128756	0.216906	0.326047	0.572911	0.925194	0.950223	0.945605	1
GFM1	29	15	0.0129214	0.0239087	0.0350764	0.0523063	0.0897633	0.439106	1.05526	1.02682	1.09257	1
ADCK3	2	1	0.0290309	0.0742436	0.0867495	0.10046	0.250123	0.706679	0.883048	0.726852	0.795138	1
KIF22	2	2	0.00507634	0.0315073	0.0676299	0.173069	0.246872	0.222372	0.346543	0.743716	0.676429	1
FPGT	4	3	0.0271276	0.0478734	0.0564949	0.13421	0.498955	0.806522	0.946704	1.03525	0.840349	1
TPP1	7	3	0.0243953	0.0695895	0.153526	0.292451	0.419836	0.659074	0.89388	0.991121	0.812894	1
TCERG1	21	13	0.020605	0.0325538	0.0421142	0.0583918	0.0816126	0.101309	0.669166	0.897756	0.850381	1
NDC80	16	9	0.020565	0.0265109	0.0282446	0.0392248	0.0405033	0.054808	0.114962	0.578334	0.723645	1
GMPPA	6	4	0.085888	0.163871	0.248648	0.547821	0.699121	0.856098	0.939342	0.945488	0.890712	1
CORO1B	19	9	0.0199024	0.0321997	0.0332328	0.0412204	0.0990898	0.548064	1.05569	1.07721	0.888093	1
PYCR2	15	4	0.0658196	0.369095	0.913397	1.5064	1.49707	1.62852	1.55357	1.07511	1.10857	1
GRN	3	2	0.650983	0.658384	0.58143	0.68174	0.640942	0.70603	0.849573	0.99852	0.839534	1
SNX17	8	6	0.0212355	0.0214603	0.0255155	0.0289639	0.0342986	0.0693482	0.249755	0.618447	0.72161	1
VWA5A	21	10	0.0154838	0.0287628	0.0371999	0.0622551	0.23968	0.649094	0.934469	1.02109	0.837436	1
R3HDM1	2	2	0	0.0472691	0.0775136	0.0901174	0.128351	0.314455	0.650022	0.775352	0.7597	1
LARS2	14	7	0.0237488	0.0362411	0.0439314	0.0369214	0.0576528	0.544838	1.25215	1.08676	1.10583	1
TRIM24	5	4	0.014334	0.0183254	0.0411889	0.0537941	0.0580797	0.101323	0.363092	0.845198	0.747333	1
PLSCR1	2	2	0.0368863	0.0808881	0.104429	0.180322	0.277715	0.572392	0.807877	0.995573	0.818216	1
POLR1C	4	3	0.0228772	0.0456173	0.0539954	0.0732366	0.0749582	0.119925	0.409671	0.799659	0.769803	1
ZFAND1	5	4	0.0331352	0.0588436	0.105607	0.0914688	0.109921	0.219916	0.58925	0.924401	0.809851	1
TYW3	5	3	0.0291761	0.105866	0.135083	0.377322	0.5599	0.902224	0.925428	1.01419	0.807998	1
LYRM5	1	1	0.0257743	0.15901	0.300295	0.53822	0.723252	0.756552	0.912859	0.851709	0.981255	1
EXOC8	8	6	0.00371316	0.0135856	0.0341923	0.0527046	0.0578263	0.0997144	0.523971	0.81831	0.812371	1
GRB2	19	10	0.0549422	0.0636139	0.0684759	0.143285	0.446491	0.777621	0.968148	1.03615	0.858835	1
TRA2B	5	4	0.102314	0.122197	0.190879	0.326713	0.359013	0.691113	0.685749	0.871035	0.820874	1
HSD17B11	2	2	0.226496	0.217874	0.176171	0.318812	0.458594	0.584422	0.919774	0.925984	0.929747	1
RIT1	1	1	0.0435083	0.0765687	0.076869	0.101712	0.325683	0.692653	0.891519	0.890182	0.836577	1
MAP4K4	2	2	0.0815903	0.111367	0.225594	0.154838	0.187933	0.578803	0.879137	1.00029	8.08848	1
PTPN18	1	1	0.112783	0.14389	0.180465	0.200348	0.207583	0.474992	0.544381	0.63427	0.775556	1
GET4	2	2	0.0569591	0.0878592	0.0942262	0.209479	0.292171	0.384389	0.805811	0.897544	0.844505	1
SF3B6	2	2	0.0173192	0.0589022	0.102507	0.101466	0.192289	0.444864	0.688242	0.907197	0.772768	1
UNC45A	32	18	0.0253331	0.0351223	0.0429172	0.0561965	0.0654422	0.0916606	0.391088	0.891303	0.823858	1
ALDH9A1	26	11	0.0135952	0.125178	0.395353	0.794212	0.855584	1.00896	1.13583	1.0864	0.865885	1
ABCF3	10	7	0.00655761	0.0112339	0.012105	0.0235615	0.0207942	0.0383501	0.060404	0.263176	0.701104	1
FAM49B	26	9	0.0375982	0.0467143	0.0605607	0.316855	0.792211	0.967549	1.06691	1.10372	0.850654	1
TXLNG	15	11	0.026078	0.0409458	0.0491767	0.0614536	0.396954	0.785969	1.04072	1.04387	0.831842	1
SRP9	13	4	0.313429	0.433984	0.25974	0.319743	0.403511	0.593448	0.932386	1.00563	0.810129	1
UBE2A	1	1	0.0212311	0.0894284	0.102046	0.236098	0.638681	0.842756	1.20121	1.35541	0.96951	1
CENPF	7	7	0.218548	0.137306	0.143193	0.232394	0.406226	0.541928	0.776681	0.787957	0.704197	1
STX12	6	4	0.134908	0.420222	0.545558	0.860375	0.823091	0.989634	1.00455	0.884159	0.817921	1
ORC2	6	4	0.0334147	0.0775144	0.157153	0.179252	0.153911	0.215433	0.462246	0.869802	0.808909	1
ILK	4	4	0.0527412	0.0124341	0.0295041	0.0195666	0.0710927	0.289568	0.72229	0.844843	0.727036	1
EPB41	20	14	0.035811	0.0489799	0.0542323	0.0734167	0.253315	0.911627	1.11835	1.03081	0.892048	1
UMPS	30	16	0.0310069	0.0637098	0.159139	0.431218	0.572743	0.823648	0.941176	0.981763	0.836009	1
PDHB	8	3	0.0247813	0.0851352	0.13496	0.377331	0.713533	1.18844	1.4351	0.870266	1.01967	1
GNG5	2	1	0.267916	0.338392	0.308677	0.393124	0.427202	0.712233	0.924473	0.872108	0.902662	1
PTMS	3	2	0.125568	0.306385	0.465785	0.532463	0.488138	0.770671	0.909821	0.933303	0.810764	1
EIF3I	21	11	0.0261896	0.0381133	0.0438927	0.0504217	0.0521409	0.119277	0.340614	0.690395	0.757839	1
SDHA	12	7	0.125386	0.426427	0.812595	1.51008	1.38701	1.38015	1.25366	1.04829	1.00157	1
TOM1L2	1	1	0.0609419	0.040298	0.0446077	0.0643501	0.054469	0.208046	0.782836	0.904651	0.835677	1
ANKLE2	1	1	0	0	0	0	0	0	0.175521	0.0521432	0.478131	1
OPTN	1	1	0.0896223	0.128174	0.188607	0.205025	0.188022	0.294864	0.535736	0.782285	0.878386	1
GSTP1	33	8	0.0282617	0.0380884	0.0503751	0.348817	0.613027	0.832823	0.972355	1.01416	0.844224	1
MORC2	7	5	0.0455328	0.043773	0.0448624	0.0495192	0.0417208	0.0358576	0.137595	0.677384	0.780347	1
BRAT1	2	1	0.05907	0.136172	0.109152	0.121092	0.101758	0.224051	0.353808	0.424133	0.684162	1
NQO2	8	7	0.760656	0.91083	0.69444	0.989377	0.923938	0.990607	0.986982	1.00893	0.794329	1
HRC	1	1	0.972805	1.28288	0.990613	1.00528	0.898618	1.16283	1.24663	1.24903	1.00912	1
L1TD1	1	1	0.467163	0.54538	0.47168	0.910502	0.994954	1.0253	0.871599	0.784185	0.773751	1
ALDH1B1	7	4	0.0225068	0.0355157	0.0854475	0.2693	0.797344	1.27123	1.42399	1.07974	1.09217	1
AHNAK	272	125	0.527201	0.509779	0.281543	0.454419	0.559023	0.514382	1.06105	0.938773	0.786229	1
VPS33B	13	10	0.0122355	0.0283754	0.0432241	0.0594079	0.0790718	0.130051	0.450772	0.888257	0.788559	1
VPS16	5	5	0.0103548	0.0229538	0.0149523	0.0329607	0.0301877	0.13196	0.526941	0.754096	0.735688	1
TP53BP1	13	10	0.0416894	0.0571456	0.0633657	0.0864757	0.104222	0.14697	0.628702	0.859861	0.780829	1
OSBP	23	13	0.0194725	0.0338637	0.0399709	0.0620153	0.320223	0.743184	0.950642	1.01696	0.806512	1
GLYR1	1	1	0.0516105	0.627287	0.692572	0.849727	0.708191	1.02849	1.06979	0.804959	0.749554	1
MLX	2	2	0.012915	0.0277929	0.0218762	0.0370859	0.0529621	0.158312	0.430624	0.711649	0.785627	1
RPL12	8	4	0.114426	0.532265	0.569133	1.10637	0.504624	0.553126	0.744918	0.871254	0.868966	1
NOL7	5	4	0.117572	0.165777	0.419265	0.869183	0.602716	0.627534	0.680134	0.936923	0.713486	1
SNX12	11	4	0.0735477	0.095512	0.0843484	0.121845	0.208431	0.447675	0.903202	1.02273	0.860869	1
NECAP2	3	3	0.0706685	0.0935005	0.0824448	0.287093	0.562859	0.867188	0.917279	0.991588	0.863467	1
TRMT10C	14	7	0.0453675	0.0868203	0.11544	0.183851	0.24305	0.955671	1.28724	1.02728	1.10552	1
GRK6	6	5	0.0141149	0.0391137	0.101619	0.124571	0.157199	0.246457	0.49035	0.716009	0.797343	1
RAP1GAP	6	4	0.010321	0.0253678	0.0408429	0.0665921	0.0938462	0.151811	0.453083	0.804275	0.760543	1
PRIMPOL	1	1	0	0	0.119043	0	0	0.197527	0.457029	0.883801	0.72733	1
DUSP22	1	1	0	0	0	0	0.136834	0.526842	1.37581	1.04629	1.6118	1
SMEK1	2	1	0	0.68655	2.22269	0.769593	0.701086	1.26589	0.578079	0.559421	0.671451	1
CPNE2	1	1	0.01441	0.044875	0.0767447	0.0974881	0.0897609	0.249247	0.424115	0.463273	0.293157	1
KIF12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIP6	7	4	0.0520375	0.0793284	0.173654	0.365673	0.513443	0.694186	0.89845	1.00025	0.817612	1
JMJD1C	3	3	0.13184	0.133904	0.245061	0.158015	0.188788	0.356064	0.612668	0.748109	0.688592	1
NFKBIB	6	5	0.0246397	0.0549855	0.0652687	0.0933734	0.150701	0.376468	0.788714	0.937554	0.833645	1
TRIP4	1	1	0.0125683	0.0671316	0.138727	0.114003	0.180666	0.558366	1.12087	1.00289	1.10112	1
ATXN7L3B	1	1	0.195329	0.136338	0.211021	0.299237	0.42694	0.62817	0.972963	0.837655	0.799444	1
MASTL	1	1	0	0	0.0911228	0.164068	0.141298	0.544959	0.673588	1.02433	1.02691	1
ZNF787	5	3	0.129792	0.178879	0.22774	0.376115	0.527456	0.735838	1.03425	0.979207	0.782476	1
SNAP29	37	10	0.417061	0.343869	0.285504	0.392516	0.418433	0.616793	0.878995	0.946288	0.821948	1
AURKB	1	1	0	0	0	0.0228445	0.0947016	0.274358	0.423008	0.586644	0.623504	1
PDXP	10	5	0.538055	0.715386	0.680345	0.785719	0.681579	0.842106	0.971928	1.02776	0.770891	1
ALDH1L2	29	17	0.0129707	0.0289815	0.0413577	0.0762739	0.179554	0.427399	0.812586	0.793306	0.962557	1
CTR9	4	3	0.0293812	0.020793	0.0556138	0.105404	0.186727	0.184262	0.237896	0.682689	0.729166	1
TUBB2A	9	4	0.0426108	0.117705	0.29484	0.770571	0.785248	0.950769	0.995189	1.00736	0.765733	1
GTF2H3	1	1	0.0123434	0.0414778	0.0669842	0.0767327	0.504962	1.00618	0.886461	0.923756	0.894871	1
CCT5	107	34	0.108254	0.7541	0.781542	1.18075	1.23135	1.21319	1.3503	1.05037	0.819211	1
C12orf4	1	1	0	0	0	0.325436	0	0.29535	1.1539	0.335658	0.420984	1
ANKRD13D	2	1	0.00453242	0.0434766	0.0631681	0.0712389	0.11063	0.285961	0.698702	0.899154	0.78499	1
NHP2L1	5	2	0.160158	0.321669	0.488872	0.646576	0.469861	0.621286	0.963606	0.970003	0.805464	1
GGCT	18	7	0.0302075	0.0471365	0.0689939	0.509715	0.719448	0.96512	1.08709	1.07012	0.884243	1
DOCK11	27	18	0.0192552	0.0322727	0.0445721	0.0451311	0.0497443	0.205713	0.849441	0.885732	0.767877	1
ERCC6L	16	15	0.0153523	0.0239088	0.0277646	0.0350751	0.0406208	0.0634798	0.168834	0.655336	0.724679	1
C2orf68	1	1	0.107101	0.102849	0.0793188	0.133545	0.188588	0.33911	0.503549	0.751047	0.773355	1
S100A6	5	3	0.120309	0.204366	0.316457	0.521652	0.633879	0.757358	0.902512	0.972081	0.809328	1
NCOA7	5	4	0.0214023	0.0462664	0.0517659	0.0588272	0.11233	0.367264	0.798288	0.949052	0.794649	1
RPTOR	7	6	0.0359026	0.0763588	0.0936021	0.116609	0.121867	0.389206	0.931523	0.852116	0.846703	1
PYCR1	23	7	0.072488	0.224814	0.497701	0.993274	1.09983	1.24695	1.24945	0.969475	1.03569	1
DCTD	8	5	0.120223	0.778353	0.824906	1.2434	1.05177	0.995101	1.04815	1.11043	0.806011	1
FAM177A1	1	1	0	0.281187	0.211822	0.304332	0.204885	0.557462	1.02563	0.946902	0.974826	1
CNPY4	1	1	0.507985	0.846622	0.771172	1.14868	0.81134	0.939871	1.05904	0.916073	1.29718	1
